id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region,profitability,risk_flag,loan_year,default_rate_indicator,income_to_loan_ratio
34973984,2014,2014-11-01,1012016,10.0,MORTGAGE,3,Medium,126864,2,35000,36,1,INDIVIDUAL,1,credit_card,1,High,2,GOOD LOAN,0,13.66,C,3,28.39,17280.41,12693.4,0.0,1190.45,leinster,-17719.59,0,2014,0.07904642409033877,3.624685714285714
2544610,2012,2012-12-01,1122015,10.0,MORTGAGE,3,Medium,103000,2,20000,60,2,INDIVIDUAL,1,credit_card,1,High,2,GOOD LOAN,0,23.28,F,6,18.63,20402.1,9198.32,0.0,567.04,ulster,402.09999999999854,0,2012,0.15946336078797657,5.15
31858195,2014,2014-10-01,1122015,0.5,MORTGAGE,3,Medium,115000,2,5000,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,16.99,D,4,8.92,2485.92,1650.87,0.0,178.24,leinster,-2514.08,0,2014,0.07904642409033877,23.0
27720714,2014,2014-09-01,1062015,1.0,RENT,1,Low,75000,1,15000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,10.99,B,2,20.27,16210.11,15000.0,0.0,491.01,cannught,1210.1100000000006,0,2014,0.07904642409033877,5.0
28694644,2014,2014-10-01,1012016,0.5,MORTGAGE,3,Low,42000,1,12600,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,24.5,F,6,18.7,5449.37,1890.07,0.0,366.15,cannught,-7150.63,0,2014,0.07904642409033877,3.3333333333333335
1115231,2012,2012-01-01,1052013,0.5,RENT,1,Low,36000,1,9200,36,1,INDIVIDUAL,1,credit_card,1,High,2,BAD LOAN,1,15.27,C,3,14.9,4801.52,3321.27,16.22,320.14,leinster,-4398.48,1,2012,0.15946336078797657,3.9130434782608696
3630761,2013,2013-03-01,1052015,1.0,MORTGAGE,3,Low,80000,1,21600,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,BAD LOAN,1,19.72,D,4,24.51,14781.87,6866.88,0.0,568.91,cannught,-6818.129999999999,1,2013,0.13883089770354906,3.7037037037037037
28512711,2014,2014-10-01,1012016,1.0,RENT,1,Low,55000,1,7000,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,13.98,C,3,10.84,4183.57,3232.4,0.0,239.18,leinster,-2816.4300000000003,0,2014,0.07904642409033877,7.857142857142857
31196407,2014,2014-10-01,1092015,8.0,MORTGAGE,3,Low,54000,1,15500,60,2,INDIVIDUAL,1,home_improvement,7,High,2,GOOD LOAN,0,13.98,C,3,16.62,17231.9,15500.0,0.0,360.5,leinster,1731.9000000000015,0,2014,0.07904642409033877,3.4838709677419355
426215,2009,2009-07-01,1042011,4.0,RENT,1,Medium,135000,2,24000,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,13.79,C,3,5.72,27858.06,23999.99,0.0,817.82,ulster,3858.0600000000013,0,2009,0.14492753623188406,5.625
7616697,2013,2013-11-01,1032015,10.0,RENT,1,Low,64900,1,15000,36,1,INDIVIDUAL,1,credit_card,1,Low,1,GOOD LOAN,0,9.67,B,2,7.84,16621.29206,15000.0,0.0,481.69,Northern-Irl,1621.2920599999998,0,2013,0.13883089770354906,4.326666666666667
1315240,2012,2012-06-01,1012014,6.0,MORTGAGE,3,High,250000,3,30000,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,BAD LOAN,1,23.26,F,6,5.97,16192.1,2331.18,3902.26,850.21,Northern-Irl,-13807.9,1,2012,0.15946336078797657,8.333333333333334
7676674,2013,2013-10-01,1012016,6.0,RENT,1,Low,45000,1,5000,36,1,INDIVIDUAL,1,moving,10,High,2,GOOD LOAN,0,16.2,C,3,21.39,4759.52,3515.48,0.0,176.28,Northern-Irl,-240.47999999999956,0,2013,0.13883089770354906,9.0
8606397,2013,2013-11-01,1022015,3.0,MORTGAGE,3,Medium,110000,2,22000,36,1,INDIVIDUAL,1,credit_card,1,Low,1,GOOD LOAN,0,7.9,A,1,4.88,23800.61,22000.0,0.0,688.39,leinster,1800.6100000000006,0,2013,0.13883089770354906,5.0
36803015,2014,2014-12-01,1122015,2.0,RENT,1,Low,100000,1,20000,36,1,INDIVIDUAL,1,credit_card,1,Low,1,GOOD LOAN,0,7.49,A,1,5.93,7456.16,6175.63,0.0,622.04,Northern-Irl,-12543.84,0,2014,0.07904642409033877,5.0
37630203,2014,2014-12-01,1012016,10.0,MORTGAGE,3,Low,34000,1,4800,36,1,INDIVIDUAL,1,renewable_energy,13,High,2,GOOD LOAN,0,16.49,D,4,24.07,2204.56,1468.72,0.0,169.92,munster,-2595.44,0,2014,0.07904642409033877,7.083333333333333
29704945,2014,2014-10-01,1012016,2.0,RENT,1,Low,67000,1,10000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,11.67,B,2,17.98,4952.07,3748.39,0.0,330.57,leinster,-5047.93,0,2014,0.07904642409033877,6.7
30845866,2014,2014-10-01,1012016,0.5,RENT,1,Low,48000,1,6000,36,1,INDIVIDUAL,1,credit_card,1,Low,1,GOOD LOAN,0,8.39,A,1,18.98,2833.7,2318.62,0.0,189.1,munster,-3166.3,0,2014,0.07904642409033877,8.0
31056264,2014,2014-10-01,1012016,10.0,MORTGAGE,3,Low,44000,1,10000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,6.49,A,1,21.93,4593.14,3932.23,0.0,306.45,munster,-5406.86,0,2014,0.07904642409033877,4.4
7066434,2013,2013-10-01,1022015,3.0,RENT,1,Low,95000,1,10000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,12.99,B,2,2.99,11471.29015,10000.0,0.0,336.9,Northern-Irl,1471.2901500000007,0,2013,0.13883089770354906,9.5
36058546,2014,2014-11-01,1122015,3.0,RENT,1,Low,43000,1,18000,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,16.49,D,4,37.56,8242.25,5507.57,0.0,637.19,ulster,-9757.75,0,2014,0.07904642409033877,2.388888888888889
6159569,2013,2013-07-01,1122015,10.0,RENT,1,Low,50000,1,13000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,8.9,A,1,6.26,11965.88,10190.4,0.0,412.8,ulster,-1034.1200000000008,0,2013,0.13883089770354906,3.8461538461538463
29614359,2014,2014-10-01,1012016,4.0,RENT,1,Low,35500,1,11000,36,1,INDIVIDUAL,1,credit_card,1,High,2,GOOD LOAN,0,14.49,C,3,23.2,5678.7,4014.82,0.0,378.58,Northern-Irl,-5321.3,0,2014,0.07904642409033877,3.227272727272727
2310126,2012,2012-12-01,1122015,10.0,MORTGAGE,3,Low,52000,1,18000,36,1,INDIVIDUAL,1,credit_card,1,Low,1,GOOD LOAN,0,12.12,B,2,21.16,21560.02964,18000.0,0.0,598.89,munster,3560.0296400000007,0,2012,0.15946336078797657,2.888888888888889
6737138,2013,2013-08-01,1122013,10.0,MORTGAGE,3,Medium,140000,2,28000,36,1,INDIVIDUAL,1,major_purchase,8,Low,1,GOOD LOAN,0,9.71,B,2,16.16,28664.79,28000.0,0.0,899.68,Northern-Irl,664.7900000000009,0,2013,0.13883089770354906,5.0
2295895,2012,2012-12-01,1122015,10.0,RENT,1,Low,52000,1,6000,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,15.31,C,3,15.3,7520.486886,6000.0,0.0,208.91,ulster,1520.4868859999997,0,2012,0.15946336078797657,8.666666666666666
6965686,2013,2013-09-01,1122015,6.0,MORTGAGE,3,Low,70000,1,22000,60,2,INDIVIDUAL,1,credit_card,1,High,2,GOOD LOAN,0,24.89,F,6,32.07,17395.89,6713.65,0.0,644.32,munster,-4604.110000000001,0,2013,0.13883089770354906,3.1818181818181817
1309928,2012,2012-06-01,1022014,10.0,RENT,1,Low,72000,1,20000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,12.12,B,2,23.39,23093.07242,20000.0,0.0,665.44,cannught,3093.0724200000004,0,2012,0.15946336078797657,3.6
2380418,2012,2012-12-01,1012016,8.0,RENT,1,Medium,156000,2,24000,60,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,10.16,B,2,13.01,18940.84,13339.84,0.0,511.83,ulster,-5059.16,0,2012,0.15946336078797657,6.5
6291581,2013,2013-08-01,1042015,6.0,RENT,1,Low,53000,1,20000,36,1,INDIVIDUAL,1,credit_card,1,Low,1,GOOD LOAN,0,13.05,B,2,18.43,23420.00354,20000.0,0.0,674.37,Northern-Irl,3420.0035400000015,0,2013,0.13883089770354906,2.65
7082018,2013,2013-09-01,1012016,10.0,RENT,1,Low,72300,1,32350,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,21.6,E,5,30.17,24811.22,10936.75,0.0,886.14,cannught,-7538.779999999999,0,2013,0.13883089770354906,2.2349304482225656
32048357,2014,2014-11-01,1012016,6.0,RENT,1,Medium,193000,2,35000,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,17.57,D,4,12.02,12294.38,5674.57,0.0,880.61,ulster,-22705.620000000003,0,2014,0.07904642409033877,5.514285714285714
797886,2011,2011-06-01,1062013,10.0,MORTGAGE,3,Low,55000,1,12000,36,1,INDIVIDUAL,1,credit_card,1,Low,1,GOOD LOAN,0,11.49,B,2,15.77,13912.93,12000.01,0.0,395.66,cannught,1912.9300000000003,0,2011,0.15083210448704445,4.583333333333333
9154806,2013,2013-12-01,1012016,10.0,MORTGAGE,3,Low,95000,1,20000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,8.9,A,1,19.95,22282.29797,20000.0,0.0,635.07,cannught,2282.2979699999996,0,2013,0.13883089770354906,4.75
7659162,2013,2013-10-01,1022015,9.0,RENT,1,Medium,160000,2,18000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,BAD LOAN,1,11.99,B,2,9.18,11483.93,7211.84,1919.85,597.78,ulster,-6516.07,1,2013,0.13883089770354906,8.88888888888889
5759707,2013,2013-06-01,1102014,2.0,MORTGAGE,3,Low,90000,1,28625,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,17.27,C,3,23.06,34322.12081,28625.0,0.0,715.57,ulster,5697.12081,0,2013,0.13883089770354906,3.1441048034934496
6301546,2013,2013-08-01,1082015,10.0,RENT,1,Low,50000,1,10000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,10.64,B,2,19.32,11532.23038,10000.0,0.0,325.69,cannught,1532.2303800000009,0,2013,0.13883089770354906,5.0
212561,2008,2008-01-01,1082010,1.0,RENT,1,Low,24000,1,2400,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,13.3,D,4,11.35,2807.6,2400.0,0.0,81.22,ulster,407.5999999999999,0,2008,0.19186046511627908,10.0
2084104,2012,2012-11-01,1032014,2.0,RENT,1,Low,50460,1,21000,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,BAD LOAN,1,22.95,F,6,30.77,8279.6,3001.39,0.0,591.4,cannught,-12720.4,1,2012,0.15946336078797657,2.402857142857143
1620371,2012,2012-10-01,1062014,10.0,MORTGAGE,3,Low,76000,1,10000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,BAD LOAN,1,7.62,A,1,2.97,6232.4,5255.97,20.96,311.62,munster,-3767.6000000000004,1,2012,0.15946336078797657,7.6
34283247,2014,2014-11-01,1012016,2.0,RENT,1,Medium,115000,2,25000,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,16.49,D,4,29.32,8556.91,4151.29,0.0,614.48,leinster,-16443.09,0,2014,0.07904642409033877,4.6
978779,2011,2011-10-01,1112013,0.5,RENT,1,Low,58000,1,8500,36,1,INDIVIDUAL,1,car,2,High,2,GOOD LOAN,0,13.49,C,3,13.7,10170.37,8500.0,0.0,288.41,cannught,1670.3700000000008,0,2011,0.15083210448704445,6.823529411764706
3217823,2013,2013-02-01,1062014,10.0,MORTGAGE,3,Low,53000,1,15000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,11.14,B,2,7.54,16817.27637,15000.0,0.0,492.08,Northern-Irl,1817.2763699999996,0,2013,0.13883089770354906,3.533333333333333
6898135,2013,2013-09-01,1012016,10.0,MORTGAGE,3,Low,78500,1,9500,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,13.05,B,2,12.69,8967.69,7057.63,0.0,320.33,munster,-532.3099999999995,0,2013,0.13883089770354906,8.263157894736842
1246585,2012,2012-08-01,1012013,10.0,RENT,1,Low,56000,1,21000,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,BAD LOAN,1,14.09,B,2,19.08,4660.08,2415.45,1068.33,718.65,ulster,-16339.92,1,2012,0.15946336078797657,2.6666666666666665
32199164,2014,2014-11-01,1012016,2.0,MORTGAGE,3,Medium,134000,2,28000,60,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,8.19,A,1,6.02,7971.32,5550.72,0.0,570.29,cannught,-20028.68,0,2014,0.07904642409033877,4.785714285714286
5835331,2013,2013-07-01,1012016,7.0,MORTGAGE,3,Low,80000,1,6025,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,10.16,B,2,24.56,5844.28,4888.57,0.0,194.87,cannught,-180.72000000000025,0,2013,0.13883089770354906,13.278008298755188
36159253,2014,2014-12-01,1012016,6.05,OWN,2,Low,32700,1,6500,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,12.39,C,3,31.08,2817.96,2075.46,0.0,217.11,leinster,-3682.04,0,2014,0.07904642409033877,5.030769230769231
3807621,2013,2013-04-01,1102015,10.0,MORTGAGE,3,Medium,110000,2,17000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,10.16,B,2,15.82,19715.07,17000.0,0.0,549.83,munster,2715.0699999999997,0,2013,0.13883089770354906,6.470588235294118
5534723,2013,2013-06-01,1012016,8.0,MORTGAGE,3,Low,68600,1,25225,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,21.0,E,5,4.34,21151.97,9807.12,0.0,682.43,munster,-4073.029999999999,0,2013,0.13883089770354906,2.719524281466799
8968696,2013,2013-11-01,1122014,0.5,RENT,1,Low,68000,1,22000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,7.9,A,1,14.98,23062.50151,22000.0,0.0,688.39,leinster,1062.5015099999982,0,2013,0.13883089770354906,3.090909090909091
26057615,2014,2014-08-01,1122015,2.0,RENT,1,Low,70000,1,2600,36,1,INDIVIDUAL,1,other,4,High,2,GOOD LOAN,0,17.57,D,4,11.43,3122.91,2600.0,0.0,93.44,leinster,522.9099999999999,0,2014,0.07904642409033877,26.923076923076923
6167965,2013,2013-07-01,1042014,4.0,RENT,1,Low,96000,1,35000,36,1,INDIVIDUAL,1,small_business,3,High,2,BAD LOAN,1,20.31,D,4,11.71,15775.52,6877.61,4019.16,1306.27,Northern-Irl,-19224.48,1,2013,0.13883089770354906,2.742857142857143
6156544,2013,2013-07-01,1012016,6.0,MORTGAGE,3,Medium,115000,2,1500,36,1,INDIVIDUAL,1,other,4,High,2,GOOD LOAN,0,18.85,D,4,8.38,1645.98,1188.26,0.0,54.88,ulster,145.98000000000002,0,2013,0.13883089770354906,76.66666666666667
3730168,2013,2013-03-01,1122015,10.0,MORTGAGE,3,Low,58000,1,19000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,10.16,B,2,33.02,20267.83,17178.99,0.0,614.51,cannught,1267.8300000000017,0,2013,0.13883089770354906,3.0526315789473686
36300126,2014,2014-11-01,1122015,10.0,MORTGAGE,3,Low,78000,1,16000,60,2,INDIVIDUAL,1,small_business,3,High,2,GOOD LOAN,0,15.99,D,4,11.62,5028.7,2477.49,0.0,389.01,leinster,-10971.3,0,2014,0.07904642409033877,4.875
535858,2010,2010-06-01,1092011,3.0,MORTGAGE,3,Low,37400,1,10750,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,15.95,D,4,22.78,12447.64,10750.0,0.0,377.68,leinster,1697.6399999999994,0,2010,0.14953933380581147,3.4790697674418603
10606403,2014,2014-10-01,1012016,8.0,MORTGAGE,3,Medium,125000,2,28000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,7.12,A,1,18.64,12980.42,10946.99,0.0,866.1,leinster,-15019.58,0,2014,0.07904642409033877,4.464285714285714
6543418,2013,2013-08-01,1012016,10.0,MORTGAGE,3,Low,74000,1,9000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,11.55,B,2,25.26,8613.0,6998.86,0.0,297.0,leinster,-387.0,0,2013,0.13883089770354906,8.222222222222221
2906677,2013,2013-01-01,1012016,10.0,MORTGAGE,3,Low,35000,1,4000,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,14.33,C,3,2.95,4944.625404,4000.0,0.0,137.36,cannught,944.6254040000003,0,2013,0.13883089770354906,8.75
466377,2009,2009-12-01,1012013,1.0,RENT,1,Low,65000,1,12000,36,1,INDIVIDUAL,1,other,4,Low,1,GOOD LOAN,0,8.94,A,1,10.14,13722.42,12000.0,0.0,381.26,Northern-Irl,1722.42,0,2009,0.14492753623188406,5.416666666666667
3288807,2013,2013-07-01,1082014,7.0,OWN,2,Low,33000,1,3750,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,8.9,A,1,12.65,4056.953214,3750.0,0.0,119.08,cannught,306.9532140000001,0,2013,0.13883089770354906,8.8
608691,2010,2010-11-01,1092013,2.0,MORTGAGE,3,Medium,108000,2,20000,60,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,10.36,B,2,20.56,15494.15,12650.0,0.0,271.03,ulster,-4505.85,0,2010,0.14953933380581147,5.4
8406115,2013,2013-11-01,1092015,0.5,RENT,1,Low,93600,1,28000,60,2,INDIVIDUAL,1,credit_card,1,High,2,GOOD LOAN,0,19.2,D,4,17.81,36772.92,27999.95,0.0,729.43,ulster,8772.919999999998,0,2013,0.13883089770354906,3.342857142857143
7080348,2013,2013-09-01,1012016,10.0,MORTGAGE,3,Low,50000,1,18000,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,16.78,C,3,16.44,12463.66,6575.9,0.0,445.22,leinster,-5536.34,0,2013,0.13883089770354906,2.7777777777777777
494321,2010,2010-03-01,1032012,3.0,RENT,1,Low,43200,1,14500,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,BAD LOAN,1,13.85,C,3,23.72,11373.48,8548.89,17.46,494.51,ulster,-3126.5200000000004,1,2010,0.14953933380581147,2.9793103448275864
741734,2011,2011-05-01,1052014,2.0,RENT,1,Low,62000,1,4200,36,1,INDIVIDUAL,1,small_business,3,Low,1,GOOD LOAN,0,5.42,A,1,7.53,4559.380133,4200.0,0.0,126.68,Northern-Irl,359.38013299999966,0,2011,0.15083210448704445,14.761904761904763
6074866,2013,2013-07-01,1122014,6.05,OWN,2,Low,50000,1,10000,36,1,INDIVIDUAL,1,other,4,High,2,GOOD LOAN,0,18.25,D,4,20.59,12114.65161,10000.0,0.0,362.78,ulster,2114.651610000001,0,2013,0.13883089770354906,5.0
653727,2011,2011-01-01,1022014,6.05,MORTGAGE,3,Low,57550,1,3500,36,1,INDIVIDUAL,1,car,2,Low,1,GOOD LOAN,0,5.42,A,1,22.64,3799.67,3500.0,0.0,105.56,leinster,299.6700000000001,0,2011,0.15083210448704445,16.442857142857143
34473047,2014,2014-11-01,1012016,0.5,RENT,1,Low,50000,1,12000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,8.19,A,1,15.29,5265.61,4321.1,0.0,377.09,cannught,-6734.39,0,2014,0.07904642409033877,4.166666666666667
9048355,2013,2013-12-01,1012015,8.0,MORTGAGE,3,Medium,140000,2,24000,60,2,INDIVIDUAL,1,credit_card,1,High,2,BAD LOAN,1,13.67,B,2,11.6,7221.8,3912.72,15.25,554.35,leinster,-16778.2,1,2013,0.13883089770354906,5.833333333333333
7666602,2013,2013-12-01,1042014,8.0,MORTGAGE,3,Low,56000,1,20000,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,15.61,C,3,19.33,21023.19,20000.0,0.0,482.23,Northern-Irl,1023.1899999999987,0,2013,0.13883089770354906,2.8
34483597,2014,2014-11-01,1012016,4.0,MORTGAGE,3,Low,80000,1,30000,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,14.99,C,3,35.47,14532.5,10106.1,0.0,1039.82,ulster,-15467.5,0,2014,0.07904642409033877,2.6666666666666665
8905518,2013,2013-11-01,1092015,2.0,RENT,1,Low,70000,1,20000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,10.99,B,2,7.57,22713.8,20000.0,0.0,654.68,cannught,2713.7999999999993,0,2013,0.13883089770354906,3.5
6544746,2013,2013-08-01,1012016,6.0,MORTGAGE,3,Medium,120000,2,28000,36,1,INDIVIDUAL,1,credit_card,1,High,2,GOOD LOAN,0,17.56,D,4,14.76,29228.41,21352.18,0.0,1006.1,leinster,1228.4099999999999,0,2013,0.13883089770354906,4.285714285714286
28102481,2014,2014-10-01,1012016,1.0,MORTGAGE,3,Low,87000,1,20000,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,16.29,D,4,8.0,7341.75,3598.95,0.0,489.45,leinster,-12658.25,0,2014,0.07904642409033877,4.35
9544913,2013,2013-12-01,1012016,3.0,RENT,1,Low,70000,1,21925,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,7.62,A,1,18.82,17080.5,14688.48,0.0,683.22,leinster,-4844.5,0,2013,0.13883089770354906,3.192702394526796
478242,2010,2010-01-01,1082012,2.0,RENT,1,Low,43000,1,6000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,13.22,C,3,22.32,7253.52,6000.0,0.0,202.81,ulster,1253.5200000000004,0,2010,0.14953933380581147,7.166666666666667
2974706,2013,2013-01-01,1012016,9.0,MORTGAGE,3,Medium,130000,2,26000,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,15.31,C,3,8.55,22420.08,13194.77,0.0,622.78,leinster,-3579.9199999999983,0,2013,0.13883089770354906,5.0
8637875,2013,2013-11-01,1082015,8.0,MORTGAGE,3,High,210000,3,24000,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,13.67,B,2,4.59,28390.14473,24000.0,0.0,816.43,munster,4390.14473,0,2013,0.13883089770354906,8.75
5034983,2013,2013-05-01,1092015,1.0,RENT,1,Low,68000,1,20000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,8.9,A,1,7.24,22709.46033,20000.0,0.0,635.07,ulster,2709.4603300000017,0,2013,0.13883089770354906,3.4
30966085,2014,2014-10-01,1012016,4.0,RENT,1,Low,60000,1,15000,36,1,INDIVIDUAL,1,credit_card,1,Low,1,GOOD LOAN,0,6.49,A,1,25.43,6889.64,5898.26,0.0,459.67,Northern-Irl,-8110.36,0,2014,0.07904642409033877,4.0
860765,2011,2011-08-01,1032014,4.0,MORTGAGE,3,Low,75000,1,13800,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,10.99,B,2,17.34,16174.05685,13800.0,0.0,451.73,ulster,2374.056850000001,0,2011,0.15083210448704445,5.434782608695652
7936987,2013,2013-10-01,1032015,10.0,MORTGAGE,3,Medium,108000,2,22400,36,1,INDIVIDUAL,1,home_improvement,7,High,2,GOOD LOAN,0,13.67,B,2,17.56,25930.58888,22400.0,0.0,762.0,ulster,3530.5888799999993,0,2013,0.13883089770354906,4.821428571428571
6578402,2013,2013-08-01,1022014,8.0,MORTGAGE,3,Medium,130000,2,35000,60,2,INDIVIDUAL,1,small_business,3,High,2,GOOD LOAN,0,25.99,G,7,14.35,39440.24,35000.0,0.0,1047.71,munster,4440.239999999998,0,2013,0.13883089770354906,3.7142857142857144
5976215,2013,2013-07-01,1112015,10.0,MORTGAGE,3,Low,89000,1,24000,36,1,INDIVIDUAL,1,credit_card,1,Low,1,GOOD LOAN,0,7.9,A,1,9.33,26872.15,24000.0,0.0,750.97,cannught,2872.1500000000015,0,2013,0.13883089770354906,3.7083333333333335
737089,2011,2011-04-01,1052014,8.0,RENT,1,Low,26004,1,7000,36,1,INDIVIDUAL,1,other,4,Low,1,GOOD LOAN,0,6.92,A,1,22.06,7771.223404,7000.0,0.0,215.89,Northern-Irl,771.2234040000003,0,2011,0.15083210448704445,3.714857142857143
1223596,2012,2012-04-01,1052015,5.0,RENT,1,Low,34000,1,14000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,13.11,B,2,12.71,17056.7858,14000.0,0.0,472.46,Northern-Irl,3056.7858000000015,0,2012,0.15946336078797657,2.4285714285714284
792279,2011,2011-07-01,1072014,0.5,MORTGAGE,3,Medium,110000,2,14000,36,1,INDIVIDUAL,1,credit_card,1,Low,1,GOOD LOAN,0,9.99,B,2,5.93,16256.65428,14000.0,0.0,451.68,cannught,2256.6542800000007,0,2011,0.15083210448704445,7.857142857142857
453477,2009,2009-11-01,1112012,4.0,RENT,1,Low,58327,1,9600,36,1,INDIVIDUAL,1,major_purchase,8,Low,1,GOOD LOAN,0,11.48,B,2,10.99,11390.34,9599.99,0.0,316.5,Northern-Irl,1790.3400000000001,0,2009,0.14492753623188406,6.075729166666667
1033945,2012,2012-01-01,1072014,10.0,MORTGAGE,3,High,220000,3,30000,60,2,INDIVIDUAL,1,home_improvement,7,High,2,GOOD LOAN,0,14.27,C,3,9.33,38687.28812,30000.0,0.0,702.26,ulster,8687.288119999997,0,2012,0.15946336078797657,7.333333333333333
32339425,2014,2014-10-01,1032015,10.0,MORTGAGE,3,Low,84000,1,25000,60,2,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,24.08,F,6,19.41,27556.28,25000.0,0.0,720.37,munster,2556.279999999999,0,2014,0.07904642409033877,3.36
31257082,2014,2014-10-01,1012016,3.0,RENT,1,Medium,160000,2,35000,36,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,GOOD LOAN,0,8.39,A,1,19.54,15410.63,12579.05,0.0,1103.09,ulster,-19589.370000000003,0,2014,0.07904642409033877,4.571428571428571
4565606,2013,2013-04-01,1122015,0.5,MORTGAGE,3,Low,61600,1,12000,36,1,INDIVIDUAL,1,debt_consolidation,6,High,2,GOOD LOAN,0,17.77,D,4,19.11,13836.7,10331.52,0.0,432.45,leinster,1836.7000000000007,0,2013,0.13883089770354906,5.133333333333334
473024,2010,2010-01-01,1062010,0.5,MORTGAGE,3,Low,75000,1,24000,36,1,INDIVIDUAL,1,house,12,Low,1,GOOD LOAN,0,11.83,B,2,3.33,24913.07,24000.0,0.0,795.22,ulster,913.0699999999997,0,2010,0.14953933380581147,3.125
